"consent","attention_1","attention_2","self_wash_hands","self_avoid_gatherings","self_isolate","self_share_post","other_wash_hands","other_avoid_gatherings","other_isolate","other_cancel_holiday","person_trustworthiness","person_moral","covid_threat","covid_self_die","covid_other_die","covid_self_responsible","covid_other_responsible","covid_control","covid_home_unpleasant","covid_sought_information","covid_cases_local","covid_cases_personal","forced_choice_message","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","mood_now","gender","age","ethnicity","health_condition","english_native","marital_status","children","living_situation","Q67_4_TEXT","local_state","education","employment","employer_home_support","income","perceived_class","interest_politics","economic_conservatism","social_conservatism","political_party","Q222_4_TEXT","social_media_hours","social_media_minutes","belief_god","religiosity","general_comments","source_condition","message_condition","gender_binary","gender_binary_numeric","race","education_numeric","overall_conservatism","impartial_beneficence","instrumental_harm","comp1_passed","comp2_passed","comp_passed"
1,4,3,7,7,4,1,5,6,3,5,4,4,6,2,3,7,5,2,1,5,"Yes","No","Utilitarian",5,6,7,6,6,6,1,1,6,5,"Male",44,"White","Yes",1,4,"2 Children","Partners/Family","","California","PostGrad or Professional degree","Unemployed",NA,7,3,3,1,1,"Democrat","",0,0,8,6,"","Leader","Utilitarian","Male",NA,"White",5,1,6,3.5,"Passed","Passed","Passed"
1,4,2,5,6,3,1,3,4,1,2,2,4,6,2,6,6,4,3,5,4,"Yes","No","Deontological",3,2,6,1,7,2,1,1,4,2,"Male",22,"Asian","No",1,1,"No Children","Partners/Family","","Florida","Some college","Student",NA,1,6,1,4,4,"None","",0,45,10,6,"","Leader","Virtue","Male",NA,"Asian",2,4,3.8,2,"Passed","Passed","Passed"
1,4,NA,6,6,6,1,4,4,4,4,4,4,4,2,2,6,4,3,2,1,"No","No","Deontological",4,2,3,4,4,1,1,1,4,4,"Female",35,"White","No",1,4,"1 Child","Partners/Family","","Arizona","High School","Full-Time","Yes",6,4,2,2,2,"Democrat","",2,0,1,1,"None ","Leader","Non-Moral","Female",NA,"White",1,2,3.4,1.75,"Passed","Passed","Passed"
1,4,1,6,3,4,2,5,6,4,7,6,6,6,2,4,6,5,3,7,4,"No","No","Deontological",4,4,5,2,7,2,2,2,4,3,"Female",26,"White","No",2,1,"No Children","Alone","","Ohio","PostGrad or Professional degree","Student",NA,4,6,3,1,1,"Democrat","",1,30,1,1,"none","Leader","Deontological","Female",NA,"White",5,1,4.4,2.5,"Passed","Passed","Passed"
1,4,2,4,4,7,1,3,4,1,1,4,5,6,1,4,5,2,3,1,2,"No","No","Deontological",2,4,7,5,5,4,1,1,1,3,"Female",36,"Other","No",1,2,"No Children","Partners/Family","","CA","Some college","Unemployed",NA,9,6,2,1,1,"Democrat","",2,45,1,1,"I feel more studies should also focus on people that take advantage of pandemics, and other situations. Price gouging, hoarding, stealing, denying services is also a part of morality and spread. I would be interested in seeing data on how many people would risk going out, or purchase more than they need simply for profits/gains, over having humanity. ","Leader","Virtue","Female",NA,"Unspecified",2,1,4.6,1.75,"Passed","Passed","Passed"
1,2,1,7,7,6,4,3,3,3,4,7,7,7,3,3,7,6,4,4,7,"No","No","Deontological",6,7,6,7,5,3,7,5,5,3,"Female",67,"White","Not Sure",1,2,"1 Child","Partners/Family","","Arizona","Some college","Unemployed",NA,6,7,2,6,6,"Republican","",2,15,10,1,"Thank you for a very interesting survey!","Citizen","Deontological","Female",NA,"White",2,6,6.2,5,"Passed","Passed","Passed"
1,4,NA,7,7,6,2,5,5,2,2,6,7,7,2,3,6,7,5,1,7,"Yes","No","Utilitarian",2,2,2,1,5,2,5,6,3,2,"Female",35,"White","No",1,2,"No Children","Partners/Family","","rhode island","4 Year Degree","Full-Time","No",5,6,3,2,2,"Democrat","",1,0,7,4,"","Leader","Non-Moral","Female",NA,"White",4,2,2.4,4,"Passed","Passed","Passed"
1,4,1,7,6,6,1,4,3,3,3,6,6,4,1,2,6,7,7,2,4,"Not Sure","No","Virtue",2,2,7,2,2,2,1,2,2,3,"Male",48,"White","No",1,2,"2 Children","Partners/Family","","Massachusetts","Some college","Unemployed",NA,1,10,3,4,2,"Democrat","",1,30,1,1,"","Leader","Deontological","Male",NA,"White",2,3,3,1.75,"Passed","Passed","Passed"
1,2,3,7,3,1,1,4,4,4,5,4,4,6,1,2,7,1,4,7,7,"Yes","No","Utilitarian",5,5,7,3,5,4,5,5,4,3,"Male",50,"White","Not Sure",1,4,"No Children","Alone","","Florida","Some college","Full-Time","Unsure",4,3,2,3,1,"None","",3,0,1,1,"","Citizen","Utilitarian","Male",NA,"White",2,2,5,4.5,"Passed","Passed","Passed"
1,4,NA,7,5,5,1,5,5,5,5,5,5,5,3,3,5,4,5,3,4,"No","No","Utilitarian",4,4,4,4,5,3,5,4,4,2,"Female",62,"White","No",1,2,"3 Children","Partners/Family","","Pennsylvania","4 Year Degree","Unemployed",NA,1,7,2,6,6,"Republican","",0,2,10,7,"","Leader","Non-Moral","Female",NA,"White",4,6,4.2,4,"Passed","Passed","Passed"
1,2,NA,6,6,7,1,6,6,7,7,6,6,4,1,1,6,4,1,1,3,"Yes","No","Utilitarian",6,6,6,5,7,6,1,1,1,4,"Female",34,"White","No",1,1,"2 Children","Partners/Family","","Texas","Some college","Full-Time","Yes",2,2,2,4,1,"Independent","",1,30,10,7,"","Citizen","Non-Moral","Female",NA,"White",2,2.5,6,2.25,"Passed","Passed","Passed"
1,4,1,6,6,6,5,6,5,5,4,6,6,6,2,3,6,5,4,4,7,"No","No","Utilitarian",5,5,5,5,6,3,3,5,5,3,"Female",34,"White","Yes",1,2,"No Children","Partners/Family","","Texas","4 Year Degree","Full-Time","Unsure",6,6,3,2,1,"Democrat","",3,30,7,2,"","Leader","Deontological","Female",NA,"White",4,1.5,5.2,4,"Passed","Passed","Passed"
1,2,3,5,5,5,5,4,4,4,6,4,5,5,1,3,5,4,3,1,4,"Yes","No","Utilitarian",4,4,6,4,3,3,4,4,2,3,"Female",21,"White","No",1,1,"No Children","Housemates","","Colorado","4 Year Degree","Part-Time","Yes",2,8,2,4,2,"Democrat","",1,0,4,1,"","Citizen","Utilitarian","Female",NA,"White",4,3,4.2,3.25,"Passed","Passed","Passed"
1,2,NA,1,7,4,1,7,7,7,7,4,4,6,1,2,1,6,6,1,7,"Yes","No","Utilitarian",1,1,1,1,1,6,4,6,6,2,"Female",27,"Black","No",1,1,"No Children","Partners/Family","","Florida","Some college","Part-Time","No",4,6,2,4,4,"Independent","",2,0,2,1,"","Citizen","Non-Moral","Female",NA,"Black",2,4,1,5.5,"Passed","Passed","Passed"
1,2,2,5,6,4,2,5,4,3,4,5,5,6,2,2,4,4,5,2,6,"No","No","Utilitarian",3,2,5,3,2,2,2,3,2,3,"Female",51,"White","Yes",1,1,"1 Child","Partners/Family","","NY","Some college","Part-Time","No",5,8,2,2,2,"Independent","",3,0,1,1,"N/A","Citizen","Virtue","Female",NA,"White",2,2,3,2.25,"Passed","Passed","Passed"
1,2,NA,7,7,7,1,4,4,4,4,4,4,6,2,4,7,7,7,1,7,"Not Sure","No","Deontological",3,4,4,3,3,3,2,2,2,4,"Male",36,"White","No",1,1,"No Children","Alone","","Maryland","Some college","Part-Time","Yes",1,9,3,4,1,"Independent","",1,0,2,2,"","Citizen","Non-Moral","Male",NA,"White",2,2.5,3.4,2.25,"Passed","Passed","Passed"
1,4,1,7,5,5,2,5,3,4,3,5,5,6,1,3,5,5,4,2,3,"No","No","Virtue",3,5,7,3,5,5,2,2,5,4,"Female",35,"Asian","No",2,2,"1 Child","Partners/Family","","CA","Some college","Part-Time","Unsure",9,5,2,2,2,"Democrat","",3,30,1,1,"","Leader","Deontological","Female",NA,"Asian",2,2,4.6,3.5,"Passed","Passed","Passed"
1,4,3,6,7,6,7,5,5,3,4,6,6,7,1,6,7,7,4,5,7,"Yes","Not Sure","Deontological",4,5,6,4,6,3,5,5,6,2,"Male",20,"White","No",1,1,"No Children","Partners/Family","","Washington","Some college","Student",NA,2,2,2,3,3,"None","",1,30,2,2,"","Leader","Utilitarian","Male",NA,"White",2,3,5,4.75,"Passed","Passed","Passed"
1,2,NA,4,5,3,2,3,3,2,3,4,4,7,1,4,5,4,4,3,7,"Yes","No","Virtue",6,5,3,3,5,1,5,1,3,2,"Female",30,"White","No",1,2,"No Children","Partners/Family","","California","PostGrad or Professional degree","Unemployed",NA,5,4,3,1,1,"Democrat","",2,0,5,2,"","Citizen","Non-Moral","Female",NA,"White",5,1,4.4,2.5,"Passed","Passed","Passed"
1,4,1,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,6,1,7,"Yes","No","Utilitarian",1,4,6,7,4,1,1,1,2,3,"Female",52,"White","Yes",1,5,"3 Children","Partners/Family","","Georgia","Some college","Unemployed",NA,3,3,2,4,4,"Independent","",1,30,10,4,"","Leader","Deontological","Female",NA,"White",2,4,4.4,1.25,"Passed","Passed","Passed"
1,4,3,7,7,7,7,5,4,4,1,4,4,7,6,7,7,7,6,2,7,"Yes","No","Utilitarian",4,2,4,4,5,2,4,4,4,3,"Male",29,"Black","No",1,1,"No Children","Partners/Family","","Flroida","Some college","Student",NA,1,5,2,4,4,"Independent","",4,0,7,1,"","Leader","Utilitarian","Male",NA,"Black",2,4,3.8,3.5,"Passed","Passed","Passed"
1,4,NA,7,7,3,1,7,6,1,7,5,6,6,2,2,6,6,3,5,7,"No","No","Utilitarian",1,1,5,5,1,1,1,2,1,2,"Female",70,"White","No",1,2,"No Children","Partners/Family","","Florida","Some college","Unemployed",NA,8,8,3,2,1,"Democrat","",1,30,1,1,"very easy to understand, thank you","Leader","Non-Moral","Female",NA,"White",2,1.5,2.6,1.25,"Passed","Passed","Passed"
1,2,NA,1,4,4,1,4,4,4,2,4,4,1,1,1,1,1,5,3,1,"No","No","Virtue",3,1,7,5,3,1,1,1,2,3,"Female",36,"White","No",1,2,"4+ Children","Partners/Family","","indiana","Some college","Unemployed",NA,1,7,1,5,5,"Republican","",2,0,10,1,"","Citizen","Non-Moral","Female",NA,"White",2,5,3.8,1.25,"Passed","Passed","Passed"
1,2,2,7,7,7,2,5,5,4,4,6,6,7,2,6,7,7,6,1,7,"Not Sure","No","Utilitarian",4,6,6,6,6,2,4,3,2,3,"Female",50,"Asian","No",1,2,"No Children","Partners/Family","","Florida","PostGrad or Professional degree","Full-Time","Yes",8,5,3,4,2,"Democrat","",0,20,2,2,"","Citizen","Virtue","Female",NA,"Asian",5,3,5.6,2.75,"Passed","Passed","Passed"
1,4,1,7,7,7,6,4,4,2,2,7,6,7,4,7,7,4,7,1,7,"Yes","No","Utilitarian",3,3,3,2,2,1,3,1,1,3,"Female",44,"White","Not Sure",1,1,"3 Children","Partners/Family","","Arizona","Some college","Part-Time","Yes",1,8,3,7,3,"Other","Libertarian",10,0,7,1,"","Leader","Deontological","Female",NA,"White",2,5,2.6,1.5,"Passed","Passed","Passed"
1,4,3,4,4,3,3,4,4,3,6,5,5,4,2,4,5,4,4,4,4,"No","No","Deontological",3,4,4,4,4,3,4,4,5,2,"Female",32,"White","No",1,2,"2 Children","Partners/Family","","NC","4 Year Degree","Part-Time","Unsure",6,6,2,5,5,"Republican","",2,0,10,5,"","Leader","Utilitarian","Female",NA,"White",4,5,3.8,4,"Passed","Passed","Passed"
1,4,3,7,7,7,7,5,4,3,1,5,4,7,4,7,7,7,6,7,5,"Yes","Yes","Utilitarian",5,1,4,5,7,1,4,1,4,4,"Other",40,"White","Yes",1,2,"No Children","Partners/Family","","CA","Some college","Unemployed",NA,2,9,3,1,1,"Democrat","",5,0,1,1,"","Leader","Utilitarian",NA,NA,"White",2,1,4.4,2.5,"Passed","Passed","Passed"
1,4,1,7,6,6,1,7,7,7,7,4,4,7,1,1,1,1,4,4,4,"No","No","Utilitarian",4,4,4,4,4,4,4,4,4,3,"Male",56,"White","No",1,4,"4+ Children","Partners/Family","","california","4 Year Degree","Full-Time","Yes",10,6,2,4,4,"Independent","",0,0,10,6,"","Leader","Deontological","Male",NA,"White",4,4,4,4,"Passed","Passed","Passed"
1,4,2,6,5,4,5,5,4,4,3,6,6,5,2,3,5,4,3,6,6,"No","No","Virtue",3,5,2,3,5,4,3,3,4,3,"Male",58,"White","No",1,4,"No Children","Partners/Family","","OH","4 Year Degree","Part-Time","No",4,5,2,4,2,"Democrat","",1,0,1,1,"","Leader","Virtue","Male",NA,"White",4,3,3.6,3.5,"Passed","Passed","Passed"
1,2,2,4,5,5,5,3,6,6,2,5,6,7,5,4,6,2,3,2,7,"Yes","No","Utilitarian",4,5,3,6,5,4,2,5,4,6,"Female",59,"White","Yes",1,4,"2 Children","Partners/Family","","Illinois","2 year Degree","Full-Time","No",8,7,3,4,3,"Independent","",2,0,7,4,"","Citizen","Virtue","Female",NA,"White",3,3.5,4.6,3.75,"Passed","Passed","Passed"
1,4,2,4,7,6,1,3,4,4,1,5,5,6,4,3,5,4,4,2,7,"Yes","No","Utilitarian",2,4,3,3,3,3,1,3,4,5,"Female",27,"White","Not Sure",1,1,"No Children","Partners/Family","","Ohio","Some college","Unemployed",NA,1,2,2,4,4,"Independent","",4,6,5,2,"","Leader","Virtue","Female",NA,"White",2,4,3,2.75,"Passed","Passed","Passed"
1,2,1,7,7,7,4,7,7,7,7,6,7,4,1,1,7,4,7,1,4,"Yes","No","Utilitarian",4,4,6,6,4,4,4,4,4,2,"Female",41,"White","Yes",1,2,"2 Children","Partners/Family","","Ohio","High School","Part-Time","Yes",1,5,3,1,1,"Other","Apolitical",3,30,5,5,"","Citizen","Deontological","Female",NA,"White",1,1,4.8,4,"Passed","Passed","Passed"
1,2,2,2,2,1,1,2,3,2,3,4,4,4,1,2,4,2,3,1,5,"No","No","Utilitarian",5,4,5,2,3,1,1,2,3,2,"Male",49,"White","No",1,4,"2 Children","Alone","","MA","4 Year Degree","Full-Time","No",8,5,2,6,2,"Other","Libertarian",1,1,9,6,"","Citizen","Virtue","Male",NA,"White",4,4,3.8,1.75,"Passed","Passed","Passed"
1,4,2,4,6,4,4,4,4,3,3,6,6,4,2,3,6,4,6,2,2,"No","No","Utilitarian",5,5,5,5,4,4,3,5,5,3,"Male",67,"White","No",1,2,"2 Children","Partners/Family","","WI","High School","Full-Time","Yes",6,7,1,7,6,"Republican","",0,15,9,2,"","Leader","Virtue","Male",NA,"White",1,6.5,4.8,4.25,"Passed","Passed","Passed"
1,2,NA,4,4,3,1,3,3,3,5,3,4,7,2,5,7,6,5,2,7,"Yes","Not Sure","Utilitarian",3,3,6,4,4,2,1,4,4,3,"Female",58,"White","No",1,2,"2 Children","Partners/Family","","Michigan","4 Year Degree","Part-Time","No",10,5,3,4,3,"Democrat","",2,0,1,1,"","Citizen","Non-Moral","Female",NA,"White",4,3.5,4,2.75,"Passed","Passed","Passed"
1,4,2,6,6,5,3,6,4,3,4,6,6,5,1,7,7,7,3,2,7,"Yes","No","Deontological",4,4,5,6,7,3,3,4,4,4,"Female",29,"White","Not Sure",1,1,"No Children","Partners/Family","","MA","Some college","Unemployed",NA,7,7,2,3,3,"Independent","",2,30,3,3,"","Leader","Virtue","Female",NA,"White",2,3,5.2,3.5,"Passed","Passed","Passed"
1,2,3,6,5,6,4,4,5,4,4,6,6,5,2,2,5,5,6,3,7,"Yes","No","Utilitarian",5,2,3,3,5,4,2,1,5,3,"Female",59,"White","Yes",1,1,"No Children","Alone","","California","4 Year Degree","Part-Time",NA,6,7,3,3,2,"Democrat","",2,0,3,1,"I wish I were able to believe info from the president/WH/federal gov't.  Would be good to have a ""one stop shop"" to get info. Too much contradictory info.","Citizen","Utilitarian","Female",NA,"White",4,2.5,3.6,3,"Passed","Passed","Passed"
1,4,3,7,7,7,7,4,4,4,4,7,7,4,1,1,7,7,7,7,4,"No","No","Deontological",1,6,7,7,4,1,6,1,1,1,"Female",34,"Black","No",1,1,"2 Children","Partners/Family","","Mississippi","Some college","Full-Time","No",5,8,2,1,1,"Democrat","",5,30,10,1,"","Leader","Utilitarian","Female",NA,"Black",2,1,5,2.25,"Passed","Passed","Passed"
1,2,1,5,6,3,2,6,6,4,7,6,7,6,2,2,4,3,5,5,6,"No","No","Utilitarian",2,2,6,7,1,7,5,1,1,2,"Female",49,"White","No",1,2,"2 Children","Partners/Family","","ny","Some college","Unemployed",NA,1,4,2,5,4,"Independent","",3,0,1,1,"No cases in our town but two the next county over","Citizen","Deontological","Female",NA,"White",2,4.5,3.6,3.5,"Passed","Passed","Passed"
1,2,2,4,4,4,5,3,3,3,3,4,4,4,1,2,5,5,4,5,7,"Yes","No","Deontological",2,3,3,3,4,5,4,5,5,3,"Female",27,"White","No",1,2,"No Children","Partners/Family","","Pennsylvania","4 Year Degree","Full-Time","Yes",8,3,2,4,3,"Independent","",3,0,5,2,"","Citizen","Virtue","Female",NA,"White",4,3.5,3,4.75,"Passed","Passed","Passed"
1,4,2,4,4,4,1,7,7,7,7,6,5,4,1,1,7,4,5,7,7,"No","No","Utilitarian",2,3,1,5,1,4,5,6,4,3,"Female",63,"White","No",1,2,"No Children","Partners/Family","","Texas","4 Year Degree","Full-Time","Yes",10,5,3,6,5,"Republican","",0,30,10,1,"","Leader","Virtue","Female",NA,"White",4,5.5,2.4,4.75,"Passed","Passed","Passed"
1,4,1,7,1,1,4,6,3,3,1,4,4,5,1,1,7,4,3,1,1,"No","No","Deontological",7,1,7,7,4,1,1,1,5,3,"Female",27,"White","No",1,2,"2 Children","Partners/Family","","TN","Some college","Full-Time","No",4,9,3,4,4,"Independent","",4,0,1,1,"N/A","Leader","Deontological","Female",NA,"White",2,4,5.2,2,"Passed","Passed","Passed"
1,2,2,7,7,7,2,4,4,4,1,7,7,7,1,7,7,4,5,1,5,"No","No","Utilitarian",7,7,7,1,7,4,1,1,5,2,"Male",59,"White","No",1,4,"3 Children","Alone","","Michigan","4 Year Degree","Part-Time","No",5,7,3,1,1,"Other","Green but I usually vote democrat to prevent republicans from taking office and when there is no Green candidate",0,20,1,1,"The answers about steps to prevent spread of covid19 are not at all changed by the media message you presented. They are informed from the WHO, the CDC and many universities providing information.","Citizen","Virtue","Male",NA,"White",4,1,5.8,2.75,"Passed","Passed","Passed"
1,2,3,4,3,3,3,5,5,4,2,7,6,4,1,2,3,3,1,5,5,"Yes","No","Deontological",5,3,5,3,7,2,5,3,5,5,"Female",27,"White","No",1,1,"No Children","Alone","","Ohio","4 Year Degree","Student",NA,7,7,1,2,2,"Democrat","",3,0,10,7,"","Citizen","Utilitarian","Female",NA,"White",4,2,4.6,3.75,"Passed","Passed","Passed"
1,2,2,7,7,4,1,5,7,3,7,5,5,6,2,3,7,4,5,6,6,"No","No","Utilitarian",3,3,3,5,3,3,5,4,3,4,"Female",57,"White","No",1,2,"2 Children","Partners/Family","","California","Some college","Part-Time","Yes",1,4,2,7,4,"Republican","",2.5,0,8,5,"It really pisses me off when the news media reports presumed cases of COVID-19 rather then waiting for it to be confirmed. They spread panic and now nobody has toilet paper. It all begins for political reasons, and becomes true panic in everybody. I prefer to deal with reality, numbers, and keeping level headed, but even I succomb to panic when I can't sort out what to believe and what not to believe, or what is over-reacting and what is not over-reacting.","Citizen","Virtue","Female",NA,"White",2,5.5,3.4,3.75,"Passed","Passed","Passed"
1,2,NA,6,4,4,1,3,3,2,5,6,6,6,2,6,5,3,2,1,7,"Not Sure","No","Deontological",1,1,1,1,1,1,1,1,1,4,"Female",44,"White","No",1,2,"2 Children","Partners/Family","","Oregon","4 Year Degree","Full-Time","No",7,6,1,4,3,"None","",1,0,3,1,"","Citizen","Non-Moral","Female",NA,"White",4,3.5,1,1,"Passed","Passed","Passed"
1,2,1,7,7,7,4,5,5,5,7,6,6,5,4,5,7,4,3,6,6,"Yes","No","Utilitarian",4,2,6,6,3,2,5,5,3,4,"Female",63,"Black","Yes",1,4,"3 Children","Alone","","New York","4 Year Degree","Full-Time","Yes",6,3,2,2,2,"Democrat","",1,30,10,6,"","Citizen","Deontological","Female",NA,"Black",4,2,4.2,3.75,"Passed","Passed","Passed"
1,4,NA,7,7,7,7,6,6,6,6,7,7,7,4,4,7,7,7,1,7,"Yes","No","Utilitarian",4,4,7,7,4,2,5,4,2,5,"Female",62,"White","Yes",1,2,"3 Children","Partners/Family","","South Carolina","PostGrad or Professional degree","Unemployed",NA,10,8,3,7,6,"Republican","",2,0,8,6,"","Leader","Non-Moral","Female",NA,"White",5,6.5,5.2,3.25,"Passed","Passed","Passed"
1,4,3,5,4,2,3,4,3,2,4,6,5,4,2,3,5,5,6,5,6,"Yes","No","Deontological",3,4,5,3,3,5,2,2,5,3,"Female",66,"White","Not Sure",1,5,"3 Children","Housemates","","Montana","4 Year Degree","Unemployed",NA,5,8,3,3,2,"Democrat","",0,45,7,2,"","Leader","Utilitarian","Female",NA,"White",4,2.5,3.6,3.5,"Passed","Passed","Passed"
1,2,NA,7,7,7,1,7,6,6,7,7,7,6,2,2,6,6,4,3,6,"No","No","Virtue",4,5,5,5,3,5,5,7,5,3,"Male",70,"White","Yes",1,2,"3 Children","Partners/Family","","michigan","PostGrad or Professional degree","Unemployed",NA,7,2,3,1,3,"Democrat","",0,15,1,1,"nope","Citizen","Non-Moral","Male",NA,"White",5,2,4.4,5.5,"Passed","Passed","Passed"
1,2,NA,7,7,7,2,5,5,5,6,6,5,6,7,7,7,5,4,2,7,"No","No","Utilitarian",5,4,6,3,5,3,5,4,5,3,"Male",63,"White","Yes",1,2,"No Children","Partners/Family","","Colorado","Some college","Full-Time",NA,7,8,3,2,2,"Democrat","",0,30,4,1,"I haven't been thinking about this in moral terms, but I agree with the teacher's facebook post.  Why not do everything we can to prevent the spread of this virus?  It's not much of an inconvenience and it would benefit everyone.  We need to take every precaution we can until an effective vaccine is available.","Citizen","Non-Moral","Male",NA,"White",2,2,4.6,4.25,"Passed","Passed","Passed"
1,2,NA,6,7,1,4,4,5,2,5,6,6,4,1,4,6,4,1,4,5,"No","No","Virtue",5,2,3,2,1,1,2,1,1,3,"Female",35,"White","No",1,1,"No Children","Partners/Family","","Arkansas","PostGrad or Professional degree","Part-Time","No",4,7,2,3,2,"Democrat","",1,0,1,1,"","Citizen","Non-Moral","Female",NA,"White",5,2.5,2.6,1.25,"Passed","Passed","Passed"
1,2,2,6,6,5,3,5,4,4,5,5,5,5,2,4,6,6,5,2,7,"Yes","No","Utilitarian",4,5,5,4,5,4,3,3,4,2,"Female",21,"White","No",1,2,"No Children","Partners/Family","","utah","Some college","Full-Time","Yes",6,8,2,3,3,"Independent","",4,30,2,1,"I selected yes to being allowed to work from home - I work at a ski resort that just shut down operations today. I can't work from home, so I am just not working. We are getting paid for at least a week and then they are going to reevaluate.","Citizen","Virtue","Female",NA,"White",2,3,4.6,3.5,"Passed","Passed","Passed"
1,2,1,4,3,1,2,3,5,3,6,4,6,2,1,2,5,3,4,6,7,"No","No","Deontological",5,6,5,5,4,2,5,5,5,4,"Male",60,"White","No",1,4,"1 Child","Alone","","Florida","Some college","Full-Time","No",4,8,3,6,6,"Republican","",6,0,3,2,"","Citizen","Deontological","Male",NA,"White",2,6,5,4.25,"Passed","Passed","Passed"
1,2,NA,7,7,3,2,7,3,3,7,5,5,6,2,2,7,4,4,4,7,"Yes","No","Utilitarian",2,2,5,2,2,2,4,2,4,3,"Female",55,"Hispanic","No",1,2,"3 Children","Partners/Family","","Maryland","Some college","Full-Time","No",5,5,2,6,6,"Republican","",0,20,10,4,"","Citizen","Non-Moral","Female",NA,"Unspecified",2,6,2.6,3,"Passed","Passed","Passed"
1,2,NA,6,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,1,4,"Yes","No","Utilitarian",4,4,4,5,4,5,3,4,5,3,"Male",27,"White","No",1,2,"No Children","Partners/Family","","CA","4 Year Degree","Part-Time","No",1,7,1,4,3,"Republican","",2,30,7,3,"","Citizen","Non-Moral","Male",NA,"White",4,3.5,4.2,4.25,"Passed","Passed","Passed"
1,4,1,5,5,2,5,3,3,1,2,6,6,6,1,3,5,4,2,6,6,"Yes","No","Utilitarian",2,5,7,2,5,2,5,3,6,2,"Male",37,"White","No",1,1,"No Children","Partners/Family","","Pennsylvania","High School","Unemployed",NA,1,8,3,1,2,"Democrat","",3,0,1,1,"Since I'm 37, I'm not worried about myself, but I have older family and friends that I worry about increasingly much, especially since coronavirus seems to be spreading so fast.","Leader","Deontological","Male",NA,"White",1,1.5,4.2,4,"Passed","Passed","Passed"
1,2,2,5,6,4,2,4,3,2,5,6,6,6,2,5,5,4,4,4,7,"No","No","Utilitarian",4,3,3,3,3,3,4,2,4,2,"Female",27,"White","No",1,1,"No Children","Housemates","","Massachusetts","PostGrad or Professional degree","Full-Time","No",7,3,3,2,1,"Democrat","",3,30,3,2,"","Citizen","Virtue","Female",NA,"White",5,1.5,3.2,3.25,"Passed","Passed","Passed"
1,4,1,7,7,6,4,5,5,4,5,4,5,7,1,1,6,4,3,3,6,"Yes","No","Virtue",4,4,5,4,4,4,3,5,4,3,"Female",27,"White","No",2,2,"No Children","Partners/Family","","Georgia","4 Year Degree","Part-Time","Yes",9,7,2,2,2,"Democrat","",5,30,1,1,"","Leader","Deontological","Female",NA,"White",4,2,4.2,4,"Passed","Passed","Passed"
1,2,1,7,5,5,1,7,7,7,7,4,4,7,1,1,7,7,6,1,5,"No","No","Virtue",5,4,4,3,4,4,4,2,4,3,"Female",47,"White","Not Sure",1,1,"2 Children","Partners/Family","","WV","4 Year Degree","Part-Time","No",2,9,1,3,2,"Democrat","",3,0,5,2,"","Citizen","Deontological","Female",NA,"White",4,2.5,4,3.5,"Passed","Passed","Passed"
1,4,3,4,4,4,1,1,1,1,3,4,4,4,1,1,4,1,4,4,4,"No","No","Utilitarian",1,3,4,4,4,2,1,1,1,3,"Male",37,"White","Not Sure",1,1,"No Children","Housemates","","New Mexico","4 Year Degree","Part-Time","Unsure",2,5,3,1,1,"None","",2,0,10,7,"","Leader","Utilitarian","Male",NA,"White",4,1,3.2,1.25,"Passed","Passed","Passed"
1,4,1,5,4,5,6,3,5,3,7,4,5,4,1,3,7,7,5,3,7,"Not Sure","No","Utilitarian",3,5,6,5,5,2,1,2,2,2,"Female",21,"Black","No",1,1,"No Children","Partners/Family","","Florida","2 year Degree","Student",NA,2,4,2,1,1,"Democrat","",8,30,4,3,"","Leader","Deontological","Female",NA,"Black",3,1,4.8,1.75,"Passed","Passed","Passed"
1,4,3,7,3,3,7,7,7,7,7,7,7,6,1,1,2,4,6,4,4,"No","No","Utilitarian",3,6,2,5,2,4,5,5,5,3,"Male",72,"White","No",1,1,"No Children","Alone","","CA","2 year Degree","Full-Time","Yes",3,2,3,6,3,"None","",1,0,2,2,"Thank you for the work!!","Leader","Utilitarian","Male",NA,"White",3,4.5,3.6,4.75,"Passed","Passed","Passed"
1,2,2,7,7,6,2,5,4,4,4,5,6,7,5,5,7,4,5,5,6,"Yes","No","Deontological",4,4,6,4,6,4,1,4,4,4,"Female",77,"White","Yes",1,2,"3 Children","Partners/Family","","Texas","PostGrad or Professional degree","Unemployed",NA,5,6,3,2,2,"Democrat","",7,30,8,5,"","Citizen","Virtue","Female",NA,"White",5,2,4.8,3.25,"Passed","Passed","Passed"
1,2,NA,7,7,7,7,4,3,2,3,7,6,7,2,3,7,6,4,3,7,"Yes","No","Utilitarian",2,2,4,3,2,1,1,2,1,3,"Male",28,"Asian","No",1,1,"No Children","Alone","","New Jersey","PostGrad or Professional degree","Full-Time","Yes",10,6,2,3,3,"Democrat","",2,0,7,5,"","Citizen","Non-Moral","Male",NA,"Asian",5,3,2.6,1.25,"Passed","Passed","Passed"
